Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Area Population,size,Price
6669.248894806977,5.772790292331313,4,3492.72077498534,119.06973590228137,1273753.295305938
2621.8770957198785,8.655771456245523,6,3505.8575981523645,198.0316759686529,1317993.9249835005
9795.15846132933,9.807393435834294,3,3473.989212581394,160.08213956604752,2040520.4745352957
9889.685955836823,4.075842085738169,6,2456.0191004154717,85.26162229959559,1771646.2311621876
7585.293712157961,8.27518922106303,5,6702.387594973478,119.19462868976106,1754582.7157058911
6288.770930752963,7.645277946547177,8,8722.785420708064,154.79773205108688,2382581.8910519658
4476.220930290622,5.735289514555733,4,2139.985711899109,86.75999333590877,395069.00482311426
8510.360157655588,9.56047143611933,6,2392.0371597701883,82.86610295829713,1171915.985157983
7477.849380431034,2.004745155284028,3,6582.162213495566,134.00290874333632,1989867.887646479
3300.9355147591305,1.0926421030962141,9,8555.965483088417,119.92282156312041,1865378.2197619113
9287.41747595074,8.539619669554222,8,4613.9111245490685,132.59583296397992,2337339.2011153586
8580.29794338535,4.391498166337483,4,4796.9151904617775,111.52319718560062,1801421.3924679295
9598.399306335392,8.469688542070605,3,6770.771979974207,99.7661296331577,1760222.9517228133
7805.7560671068795,8.930902051954149,7,4193.703112993177,162.69720283764053,2178624.7402628474
6907.321567486319,0.6245759361907144,5,2212.866928621473,141.74853395213606,1784514.8235080238
5345.944290324951,8.834647629860607,7,7881.828144812768,104.01850534992403,1437288.799221736
9461.827866832107,4.483190553694222,5,7005.1993035316245,118.3507311511998,2349652.6671578893
8928.511116003267,5.104324890042323,6,6646.047992445273,151.01694891959912,2626832.8051562402
2361.749360849515,6.265925110932102,4,7933.473031934585,88.66752179269734,541554.738494704
2210.935795978016,9.263826067300867,6,7401.8467004963,97.69436111194155,596311.9649645519
5011.706935024396,0.1911609442976403,5,3647.055905426569,88.78947249288682,1069941.8299320647
8484.426646254662,4.768434683178171,5,4819.84837554681,177.47807992569426,2493758.9091978315
9898.209034519556,6.877220424305607,5,3008.881133429,170.2891079854411,2420275.9921751497
3203.3351288282256,7.227069576982284,8,3038.8561073430483,170.39755182551085,1362936.9788414417
6753.045722817081,6.92532431537108,3,7409.5659708523135,165.95904121712337,2010479.6608485281
5047.126853048172,1.3443512940812186,4,8868.800855859987,160.32625084038432,2134847.7968021426
9759.315182516824,2.9939558837168123,6,9701.860670889113,137.239029845381,3067882.6533694426
8736.95138508567,3.587155254170135,6,7026.776940395555,157.0733796208538,2745096.130713772
8706.629637689104,8.04437207679505,7,3472.8105868876555,84.60338657455696,1526359.8907402135
5749.545278359762,2.7875987241455302,5,2845.2027635914455,154.57573071881416,1640833.626105134
5318.556018701322,2.1070496386720317,9,8502.807772294062,173.34532466442528,2743858.3569572363
4187.25657544565,9.574480190380962,5,6630.051810879994,140.04300324612683,1197086.100019427
2451.003973207417,0.088632851134689,5,6946.280168109759,122.90159941126844,1250068.1376734325
8917.779010040425,9.978208556819782,9,8251.696710037675,113.2912081761175,2450525.1922035664
8503.20807304062,6.768212988573956,6,7626.217821859613,157.1362460194499,2599365.3321802253
9997.741386289044,8.28469299449117,7,8675.666022848774,163.13614383558905,3093469.127938198
9973.094696591243,2.9461939634619316,3,2449.7112436790276,184.5161119835051,2548082.650056904
6443.453644821019,0.14315277667059978,9,7980.165093972038,121.08008989531888,2488242.1961985305
8151.899321444084,7.3786951856153005,8,8806.822058576763,172.37267688627026,2956385.4626848204
9558.125839059423,8.341445970006758,4,4289.080339666514,147.36269890272055,2106079.6526002297
8797.17912541929,7.404761319535192,9,7123.578191946023,185.9403788813695,3166745.0297233677
3978.784813945581,1.428502873008386,3,4513.296510695776,143.3374529954745,1196887.6486766785
5604.353082480748,7.53427922256969,6,9663.768531859632,142.11557940775606,2052974.8368016984
3033.2753212119596,7.689227821076409,8,2267.38857948403,149.34524977290909,1046785.3094109097
9632.408218069779,6.585405156700549,8,6638.34275066364,169.91784261709213,3071171.3774502277
6849.39707560704,7.661159327955862,8,3332.0283763961206,195.76285745941533,2398531.674272579
3829.1424440277015,8.459214396777321,5,7697.761641417269,88.82760250589187,801248.2904847926
7373.6054752468535,6.136041142374584,4,3407.1222673492966,86.41215228692207,1077507.067639554
6945.025923663166,0.8860471396967906,6,3883.0660951868604,192.50604048888061,2570220.250732878
4865.301744262724,4.876278096672109,6,5954.966488366064,143.58507506218473,1649720.927220392
2908.460737597032,0.7764933467160506,8,9318.679599975025,153.78836174803234,2113429.8326041196
7372.585564742397,4.075430310324308,6,3693.7149771837667,137.89083219136745,1920908.6458640825
6162.461607230346,4.071064891256277,4,3153.920168944828,91.23889431289695,942379.158631457
8178.547133885115,0.6600984414024158,4,8071.814654832245,172.17072541023998,2866357.7761226343
6161.308008895947,3.488205339694793,7,6004.956258671447,169.66695741063043,2333907.1331155123
8817.452002548322,1.1099809879131484,9,9294.28089905417,117.40439857913744,2991991.8682554904
6415.254710195884,8.082352100092221,9,3172.9164572787386,116.74870942740804,1583425.4756720737
6487.50377228309,9.476880259644707,7,7167.423144184315,180.5409657086622,2356507.706741385
9013.228821266759,0.7231647525793861,3,3863.03316921452,88.68287092895919,1624230.0805732147
5227.862929699177,9.551152072917015,9,3254.0834292131144,185.7326178027879,1959858.8384697004
3072.121827605126,5.225765993367451,4,7467.435321258165,110.79940278750973,929891.3825285262
2230.261410506712,2.9956567795387388,4,6749.476959269866,151.15816973065927,1182344.89049403
8041.098045388952,0.7686207527616351,9,8038.6196668986495,192.3193014802133,3535825.8964328263
6962.476410827718,5.006242680704178,4,4475.7006115694585,161.37470018439757,1877639.2839682354
7632.638144793788,7.945155444907487,7,5583.77325105752,129.7315774960444,1995370.3085874654
3703.7132920712857,7.070864772666981,8,5243.773410643347,162.74410506864982,1656515.7365750563
3090.971804694158,0.5022601146397376,8,9872.715711732115,121.27755635796441,1906498.6484837793
2116.3573253430554,0.7290183536790351,6,4337.991653915104,113.27100996190234,850264.4764955081
4804.700470452775,4.028732826326371,8,4358.537906774135,199.60199335216157,2287020.554743098
6719.341494837065,2.9529049404794327,5,4836.385670628859,170.09482774157453,2187472.073988382
5137.952360797859,2.3238432305604784,7,6516.752650322572,157.3663972858181,2148973.8658217676
5499.799376189832,2.810044989087136,4,4018.5819541099618,122.63475718631825,1296700.494602024
9233.269555949988,8.034827432968846,9,9322.319523034192,85.89929949860579,2451738.355192933
4786.043736186402,9.29228053631854,8,4125.484518930108,83.72682512421868,827128.3742005499
6111.915913278486,4.051026945275664,7,9166.525852481558,146.50175065385585,2398085.3624917744
8269.224101929145,9.061110021324971,8,2827.8005091726773,171.44392652468613,2283908.396501854
5172.342258570161,3.21495701247882,3,7252.501619197218,144.4855028532626,1638034.0999011472
6976.693601822988,4.764369863437916,4,9255.884147505949,180.89420863269373,2606879.041647448
8898.90966997396,2.260289978159997,3,3349.9955071858362,84.0111839711866,1443498.5843281196
9596.164989261137,6.404760421758439,4,9746.615680794039,124.0102491711128,2552861.924002084
3176.5878474323035,9.78981115174809,7,5623.066883324093,108.44844694090136,795519.2651483249
9412.701001291956,6.034930960433787,6,9565.720867528195,133.67275617885463,2774988.6789867636
5936.930344636306,3.5781408411354887,8,7414.560349040376,88.6851671832947,1738379.477399074
4065.955106391667,6.478174459905284,8,4412.6949589884125,194.4957969885287,1965942.6336742984
5673.086049906091,1.2292067846538757,5,3506.4201993368515,106.79064812832331,1290837.8227797784
9840.260602283815,8.886590802653986,9,4429.880369800795,190.67693305803016,3090396.7682911195
5940.944751942957,5.030839507798364,3,2744.1392741013997,131.1071786044018,1123842.2484747474
4630.012882300065,4.49349742039642,8,3150.943730746638,198.26289599062616,2087149.142472866
7067.206834533807,5.858647884535192,7,2837.283522771849,146.4870060152253,1855231.11580226
3921.1649502255445,6.2478386278940246,6,5383.548349932462,191.6999437010969,1820442.3022796353
2606.9066248693116,0.7177580622651303,9,8364.627010060693,80.64187864330674,1329482.8608159055
3031.0377752851937,6.826172212234024,7,3131.0684337307216,169.788656741708,1293796.153267634
3024.3667116621796,2.419316803155296,3,3042.563465378687,188.36607837230184,1251717.302815062
3215.221548098355,7.139526325065898,5,7147.4315961386465,96.76646803747448,763678.439186654
3110.6173811952813,8.225347943841967,8,3577.4638557445305,91.53510220785817,586118.136991519
7126.997958425717,8.039585075525203,7,2780.880304871933,130.94871286231466,1583489.910504782
3455.0406751931587,5.525009674078891,9,3334.788625644621,192.0414687359522,1856147.2270141752
4765.338266590906,5.201698923107512,4,9389.851167014209,145.08638722285264,1772633.36799671
9174.307279248094,1.4287596133941172,6,8571.770022209526,143.29477564660786,2941608.6782591864
5791.693122102979,7.753461504031356,9,4832.516498840752,96.93513419591862,1426146.8842376145
7340.461908168218,2.7140938044671437,7,7246.566138619142,80.09474133118626,1855583.3244415363
3378.5589696130387,4.966954228179466,6,6298.205389344304,177.21681088945536,1721023.438803603
3538.3121504693663,2.842740929275167,8,7416.994107860512,90.50894755834858,1318733.7093979414
2326.948930131831,1.3382836299969314,4,7461.369219702075,156.06197824823886,1431078.4297438092
3351.4805045773164,6.2955769689173655,5,7029.872120479943,189.75397454182297,1780633.057686945
4228.722712255669,0.5433203482290383,9,4128.810948298469,105.03822957901173,1453000.3390787109
3416.0838742139745,7.486452341262,5,2312.051366102545,159.8327403484293,947082.7806317694
2709.620270056445,3.1758679526111666,4,5644.53425592087,89.44382920490114,539352.0246708714
2965.0869688048065,0.0013469300448532007,6,9127.791077525631,152.45061726051355,1932562.6577593978
5686.230144261806,5.111291392372298,8,6555.978068148607,99.67180651438433,1628023.0856893118
3650.66974724634,0.46851908527603126,7,8659.128333615263,168.31442726182138,2257528.930613515
4914.158888384603,2.761695578208995,4,9932.994743689826,116.14775537526899,1701795.1378292236
6027.338166838856,7.069764874557162,3,3308.92963310621,135.60692105655755,1130257.2871558755
7523.158629034922,0.6268962162186587,6,7534.221113135858,151.9316650433146,2632580.1635254063
2314.4971187287915,8.393384923560024,5,7394.348589600197,100.55280927994875,581462.6940879724
8395.283191272341,0.03819922658583108,9,9839.643578866227,168.9965382341145,3554590.306119797
7023.203115927262,2.4682386920190225,4,9884.805871622404,116.31684087641774,2141862.6296361824
2654.072255590975,7.409040561520714,5,7493.428893793036,159.48462318953042,1317351.7789768693
8988.628992854217,3.162701497293068,6,3948.918335857554,98.99396608392485,1917009.3677851902
9366.979204254505,1.0189238806601353,5,8388.446705044793,162.57411910476202,3091293.1768795345
2488.62367883891,3.6023391880042785,4,2856.233073688305,95.38256873725541,271494.3099882519
4215.021185177629,2.7039328638452553,6,8245.59443337303,131.04277955239803,1760278.7561317086
8449.61023834449,8.427119021605549,3,9281.568993157573,109.66472884866522,1892487.791579057
7986.077523069267,3.1334791758514315,4,5062.667158147482,169.8050299313819,2341544.5850757547
3476.1681548510187,7.889324717760072,7,7045.082359864644,111.44420054082495,1122584.4999844604
3674.7945866936825,8.918721448107348,8,5441.1418567746105,185.80607676744756,1773952.1861918443
4963.776822331056,4.338174195765295,4,5502.1204399050275,187.01842536879354,1893338.8096908522
5876.183881528171,9.09943143854392,6,4482.967112864961,103.5729578267343,1115460.289909374
6946.038172242368,3.7731805396319285,9,8097.036963602597,153.6615134009269,2756496.6447780626
4951.309116558179,9.640784164901081,8,9489.412513332041,90.52611700639572,1458371.0223982842
5700.277729065183,0.8928952452557293,4,9526.006873875689,126.9844519521955,2021121.7634760812
7979.767505070053,6.870192665032428,3,3398.2502789994705,165.59860754015267,1835885.2159595024
2293.465623124783,4.938140404569287,9,8997.949197252528,159.13078962198995,1913441.3025650196
4019.495554752166,3.8764880545564706,3,7899.451531416977,154.96408032879296,1548493.3431101898
7706.796687076419,6.327118787486009,7,4022.699205522314,113.90490363949323,1762183.0832127049
9161.654701497595,7.038570916343312,9,2538.2769033721165,125.36299393212823,2182434.166599447
6093.419536925328,0.04363269650309087,5,4143.978135075024,92.35353736403434,1353492.0517042591
6256.907882122525,1.6695308874719872,9,9297.665894252204,166.2827384520321,2953780.8413224677
2857.3760907182086,7.130460506343187,8,7065.429399166178,140.46665561495283,1436033.8344326671
5579.298934587638,6.663854135782064,9,7768.437287182975,165.05187588147857,2404100.3144412646
6260.938131640185,9.660475051286772,6,4057.2188088727667,109.87322297562473,1197512.4458476333
3939.764029077837,7.61037790250783,6,7755.105244598562,118.93258743620794,1294248.4670643327
4153.945847595048,9.50772707731338,5,2224.97205022339,120.10584047121375,565585.2730399994
5018.273304836981,7.02540501534807,9,5002.57076618411,83.08908916966594,1184577.9425565018
2160.569582221811,2.9805220863944317,3,7014.02678833865,120.92574473967483,783988.0890352111
4576.633324665427,1.0536492225085647,3,3168.7725243305617,176.39654882216402,1538587.2310145241
3691.5840559723574,7.818238633449356,4,8584.028595575477,187.6758194899686,1812602.3459939095
4619.978817423317,6.441492214759159,7,3880.250390495349,142.1861978763113,1407194.5993026164
2958.0970545540094,0.4818601239329623,8,7218.24890254757,134.66020342630642,1741356.7197881364
9124.21824591916,3.6005046590097836,7,5241.577140602638,83.69895424392443,2014085.4921429753
6748.7396284323895,9.567998154842861,9,6768.348763821177,185.50452051024592,2588218.658841663
7432.818553155917,5.0040114571020125,7,2859.604421031265,81.56122561110473,1325109.4038741183
8313.369908858705,4.327291360197046,4,2135.3023993728584,193.3700096252254,2275449.4143803073
5987.537591432458,4.57699605159294,7,9276.51541904241,138.70594984257087,2270079.1950283283
2695.3623046993894,2.0888272400516374,5,4157.040070137462,121.0321392289672,817906.0466009565
6296.852334548382,3.6870717086479523,4,8557.416022243673,190.9062121811192,2547989.3415247425
6694.728944167033,3.698132559871766,5,9994.802403777601,82.92691917321162,1813601.5005685356
7963.51579347464,0.523550201874724,9,3691.4500639912894,149.77098738429044,2635597.839928774
5453.276369837435,7.675676285179183,4,4121.365929466845,145.87190293992052,1256483.0491643082
3020.64242236451,4.16504431903879,9,7302.878301077326,106.31844814536585,1379706.9343388546
4270.207246389796,8.221798868164234,9,9723.58907680497,131.46649176202527,1923092.1784951226
4904.658371189081,8.503480011198954,7,9326.514785525951,158.2716807132524,2055862.1877047867
7167.3379306528095,2.1199405469865806,5,6023.004160524679,167.25574362583131,2415231.150667941
6566.226437351295,6.573534821701285,9,8360.882260213797,80.08602304478957,1833670.9035201003
4848.77380718277,4.722818041629817,5,3085.9668247992086,192.42241161092184,1749102.8810369377
9892.121990343838,8.80156737921485,5,9819.505473632098,99.74304468713748,2328603.2390093217
6846.198554855097,2.157406791764541,4,9714.825872287893,108.0296521066831,2036050.6696320716
3897.814333887956,6.778132003100442,6,3309.8316630333675,111.61681348326178,816345.940836967
2814.25978096323,6.077521222527226,7,4395.384998424854,84.53841638624424,586876.7391175022
3222.8731134746563,2.953014775718328,9,2801.2399800541352,94.76625483083899,911180.5404811702
3967.661827076065,1.3660090365117261,5,4173.740791185437,198.36199075329944,1968589.2066370924
3285.4509860764456,6.516397604772766,8,8527.646315321654,117.82600848527433,1456981.937533928
3492.5361924104463,7.385974581323307,6,5026.524857322076,93.83613084068593,661335.321724283
4280.761349550777,3.1562734376334998,9,2707.175737174067,92.8389513409548,1102351.770778602
3386.988762358039,6.448326040223138,8,4737.804198231237,166.33519612039663,1583382.9114761455
9174.1233970114,3.9513090761150327,7,9851.06667393024,182.5482396839169,3453833.9519384196
2641.8699652931377,7.132068832826177,7,7037.468762073623,110.83427594101639,964059.0292187855
6196.091116562037,1.992152748940531,5,5329.287571249262,82.5091414802282,1294049.4687616378
5283.174615917293,8.902150026361744,5,3332.30810797816,106.77080221344269,831749.9883130398
9859.028935268852,2.8740959646557975,9,9889.414378269557,86.78188289561088,2884005.3362325775
2896.3112173444188,3.677859877561529,4,8566.79207410503,92.40739239560499,878246.3177584587
5182.844792365933,0.5809195208034978,6,4251.818419607355,131.7809743817171,1657643.4472816782
9755.76346620295,1.115122123212764,9,2560.5495657695155,107.59020450339591,2444913.5131306266
8924.057007151841,5.158619027123281,6,2453.0044590204643,141.91350542305082,2066487.5795239173
8536.576567594238,2.675926767279715,5,2963.0251960442706,110.41925039086284,1782781.8594454788
4063.2226163595187,8.354802257421944,7,6646.1486689153735,192.86447613235373,1984141.9515272547
3367.1006991205268,0.14693388654953843,5,9430.107369643938,188.71327615115175,2298716.512402218
7349.145759395448,3.7909404867193617,7,5973.947424047876,148.0167326012559,2373743.448506904
9435.007913020687,3.3734554676909267,9,8743.563859649577,122.53087903848635,3000081.1857982343
6454.103144111438,0.19327630917601035,7,5567.092958878462,125.73762584416826,2080052.7010713695
6572.901515759198,1.2436839900051022,5,7668.668366142602,129.42227397733964,2084454.230643534
4239.832749282274,4.136426749186352,3,7854.981898292007,167.3095186561933,1691501.2046618145
8155.943465535495,4.928645844474467,6,3391.7096472267094,134.19667946226053,1985850.645394334
3496.349988460187,4.042897472548691,8,4889.728471806495,182.8075935807077,1912365.0992252277
4589.43389123395,5.309376784120938,7,7098.417252304192,193.29137431164375,2275071.5339527773
5403.4915089313345,5.951316749056815,7,2565.5728654749296,120.31353840547206,1235539.9537670142
6060.883029475641,0.0992382112783563,3,4892.321502103652,147.28333776508163,1746962.2976400326
3939.277859320642,4.640951594535039,9,6278.39573024954,91.40678441990774,1280837.6178354407
2918.694597913628,9.634992408875883,9,9969.795944357109,104.05628573196307,1345364.0345482286
6884.9603395330605,5.190322801295487,9,5796.268500979526,129.61589200521922,2175653.5980973914
4309.044425922046,6.775422674589532,8,8528.454056914588,104.74432590821345,1540015.9308065758
6649.905771380898,3.118638579168832,4,5456.538280532942,185.1872588946461,2270508.837955038
3234.9017221936183,7.739913781527625,3,8371.125780957671,98.99435072709177,688324.6612881953
5849.120814838539,7.729214818761151,8,6763.318412960867,134.67929858637103,1902312.6546753286
6260.715460412687,5.212960476541389,3,9092.763532019188,152.68390885518508,2039203.2275873935
2414.588294579415,9.760138232792135,7,5287.54041880088,163.02366897930133,1165648.8772660326
4692.834225551365,1.2555021476265338,6,6834.435358571831,125.9683243671808,1723944.3325366196
3075.317415511794,0.16947664889580993,3,7040.149444950619,184.2918882469674,1761995.3142109192
2506.999763782142,7.701582117570959,4,5339.063534403786,148.19829812935106,829028.8365629637
9919.681859119562,8.071555373648826,5,3154.496349499852,132.7409336537062,2031350.6197321545
4578.830759797784,1.2020722912057624,8,2748.4752552986843,88.06887608624439,1106130.6571594742
8478.995566837079,2.6558283295860607,3,2133.372404797065,135.7627362134198,1734005.773834453
4037.125238110111,0.1755236336662891,3,8988.274113961717,178.48830089788763,2078239.6300732605
7452.021777791434,2.933086107805647,4,3891.799297909556,153.74492218655786,1963520.923734751
8081.822879117492,7.731418739186715,6,3692.0539942541445,179.8594944474942,2287257.3057986917
6765.109924862754,5.179605277125789,3,7888.283203408524,139.28140047191667,1882699.3977341643
5772.609508401267,3.480955931682881,3,4560.128904699134,94.21540461133782,998300.1303716027
5294.727313178148,3.717392949063303,6,6048.357539294693,81.63678150030573,1211845.9136900348
4790.946132343963,0.013536257154681541,4,3300.0885223796504,116.38634560623095,1132536.2418721514
9436.233153982606,2.9980052756523587,8,9677.965771695754,163.7588565797351,3462069.555751933
8644.955262301833,6.464587416379305,8,8812.651200137898,174.83118847300324,3130566.308860955
9720.2152853321,9.741944438163571,3,8910.316983720026,115.49034015443954,2111891.9303018237
2994.377787884358,8.470608269838994,6,5254.189988576041,139.47847050598966,981955.6180217145
7846.939801629154,0.23594964645529126,3,8098.889709657383,130.5342685320898,2274951.832997813
9506.723654568303,8.985606046748394,9,3151.009243118241,129.26273412217134,2264498.5418532323
3449.864529325281,7.83198413298626,5,2068.952020734242,107.76184558401806,360618.2852505534
2531.97013893422,7.803761235709804,8,2159.783460624225,96.364532603535,404953.64559428906
7928.965194320473,4.579957590035715,9,6692.813899236484,103.60262698774557,2282291.844280988
6595.7849054392955,3.980052929545028,7,5643.159241983527,86.63988645960153,1548249.4042197512
8734.630214066176,3.029157288331926,5,6144.122791268158,103.77568901882924,2068039.8696741667
3118.179013010316,0.6569485895436578,3,2059.705123337755,81.10410771504553,204954.56020732457
8362.138494879122,2.282353634936991,4,5381.492957259406,155.2710080763174,2361913.1616837895
3613.0185603819564,2.4660363497802464,8,7744.545289606886,117.96504888652194,1620128.3629240203
3309.247542925636,4.840770697102016,7,5541.549615739486,196.77736537122905,1978021.255705967
3314.126383447943,7.4744440659669396,5,7857.753650497778,103.24604609315574,929770.7730512209
8516.597761851057,4.7380982839794665,8,3864.1517151746784,121.49942843715127,2163554.7114964137
7321.577765569601,0.5784444944716061,6,8505.136035853804,122.94093903698399,2385734.986945903
6184.5233981529545,9.57789800988204,4,6707.449923627619,81.01417952749526,943216.9922987856
4870.64387298802,9.427243190941123,5,3686.1047954392498,180.70495436473507,1456767.7550357175
9017.604326504867,7.851895431484084,6,3893.7638068306633,83.83933521731896,1545368.6296463874
5139.560859381083,9.913279015642205,9,7024.243716556296,192.82158016750896,2369061.88021229
8532.795515772617,5.444823328002629,3,8639.516745699548,187.04892213123446,2754637.7851016605
5513.079268561747,9.627683502532062,6,5325.022256233242,144.26262993031563,1513174.7088664426
5015.555435399261,0.7560504061675077,5,4066.403433020738,145.23146898935505,1636347.2205091943
5701.438285356851,3.656807482613713,5,8936.092855284804,158.45335075473878,2250227.4260758813
4411.022993313137,2.253812680067658,9,7354.146334006679,126.44600143218643,1969521.4779368103
7980.875041410009,1.9583308413427003,3,5584.683898264612,157.66667400774264,2212160.7351150494
6021.7631207398335,1.4080294889267608,6,5903.201562234415,85.37220664261842,1492661.4564344212
3857.7015611745383,6.224136415659967,6,3634.0517434911712,86.48571528196719,584540.2476336616
9196.596586196549,7.813218557473051,3,7014.421040518751,134.86765035434533,2077930.2948130956
5071.129770985692,5.782983994203606,6,4869.9400843431085,145.9546761327242,1591898.1147381254
6348.422888911909,1.4696270958820967,8,9965.161413394795,186.5381168402983,3189591.645538277
9251.776887716376,8.111237699334708,3,5841.468122095102,92.55927606894755,1553914.343540837
6993.903967311937,6.359547071637285,4,5887.084849516905,178.71775126326673,2189076.2547839303
2935.1843256669126,3.881657061269955,5,6526.8142992853755,105.20568047504835,899061.9676780757
9518.656988907802,6.74130295536063,4,9334.048024949974,127.29003782120382,2467264.592158069
7021.664424571343,2.5990497924283282,8,8406.544798878003,117.99229217928955,2385500.9201607658
4679.2449172566885,3.451922084942105,9,5609.040558382731,128.0186327438479,1828899.498600875
3114.176581307098,9.174858431319903,8,7749.594127782368,98.05945976871027,1007944.2469399478
8352.201514162367,2.905045056714204,7,6689.883990246093,140.4284089284266,2609489.5779552627
6960.582047428108,4.699882681579366,7,5938.936389609991,176.19711077976407,2504599.5646394044
6267.688735810572,8.901411373960146,7,3538.5261822748043,132.98408124546762,1485256.007707648
9151.140664407661,7.077213502675274,3,5711.490107639127,138.8736291077839,2051706.504999064
8308.777689796247,0.6220322616470275,6,3966.5486961805973,181.8521102337577,2740129.344138195
3213.399037862009,1.4730304427897034,8,9318.737198813236,164.7269737565637,2242099.8121885723
4493.776542364386,0.07841590771916818,4,4683.254507970776,138.85452902237415,1468697.3245653599
3987.9131185157257,6.309217902291634,9,9618.112116266977,110.92347778270155,1777128.677440601
7951.570340581416,4.4767342541041835,4,6264.442320757689,186.191209621396,2564504.030750067
2268.259477886235,1.3427485090227553,4,7052.355029409283,149.242448202867,1274352.9084613482
6559.117478970532,9.579341210567705,4,6343.523555914622,106.53771321328321,1224926.7955005518
8099.669485925524,5.296597239456199,9,3035.0449357336074,112.29437031656124,1982750.960907369
9014.125094093995,2.418932941128892,7,5006.569752063528,176.37597067234952,2951109.0046210876
4736.65398972726,5.006035711547075,4,2793.1688982209917,85.29746745049465,514502.5880430471
8570.058437376103,6.796203327351078,9,6983.632353467054,199.05106244345842,3273920.9499826534
2885.0538956416576,0.7623921797356448,9,5574.993561603511,95.64220156577501,1254095.2419042443
8771.618333876146,2.74703815047892,6,8223.879772567496,175.52822304763248,3068906.342204786
3019.9092986558594,8.069654908839937,9,3763.7638479949587,127.37303801260194,1036671.981977779
5178.298324482938,4.596648704026612,7,3316.5284674346794,139.06594199449603,1520577.5662789107
8378.36292623643,5.465771420322949,4,5250.657847710143,185.67806929574934,2483137.626627031
3199.3394187901904,4.328160022094693,9,9412.68306574705,129.5493427507056,1888560.7986676246
3834.0111618611318,0.4389994264300512,3,7683.374520099294,144.49925044078813,1561754.787060629
7778.020547144531,1.6574977982015593,9,5351.388998343349,85.91595948910039,2054416.135895688
7760.292292368595,4.455416387418909,5,6138.177358034484,80.28169686409439,1549231.8056117739
7129.181063082378,2.0918546540792784,5,2673.7040894167867,109.3759847602071,1477092.420244454
7551.5875557368,0.49979028659678737,5,9876.607171008905,161.66997115025208,2894559.799013936
6341.79554678077,8.436496640518238,9,7331.2584375593515,94.55178720309641,1733886.5084226755
4014.392471255622,9.811925291641158,7,4283.23254770738,93.65143505654594,695258.2947136229
4765.567948031356,7.931428739967394,4,6686.467153721955,129.3152729643084,1217977.3001881307
3452.7817344114055,8.53784921704667,8,2875.858928551952,157.7404446329872,1253238.6331290123
9267.604490669026,2.419771303170454,8,9726.693350460668,165.44863906975166,3473308.3986569084
6667.134358128964,9.606269755131997,8,3398.2799030669275,101.41408089180497,1296470.589921752
5206.811334109119,1.9692570445342839,7,7184.242544441713,89.55057768464509,1589977.280871959
5696.046429153062,9.514298103618323,6,3963.6357003114435,192.8476440734653,1893239.3091145447
9578.266716894523,9.94819293965951,3,7740.491061188286,111.27996590745221,1892565.5940296962
3226.8112249286414,7.117228057460487,3,8214.570937922248,182.40157971304686,1559767.4288038537
6689.838656134378,9.81143731791822,5,7387.3578312914615,183.6189740555382,2253488.0527934683
6047.109431075728,5.695397795671036,5,6915.99568204154,172.70271101150533,2142783.2957950076
6891.633883477182,2.595417831760903,9,9139.752751616094,100.2600327983084,2357576.7343464503
2144.881470566724,4.369958856656209,8,2629.0136879180645,178.61617511050406,1356955.8468155763
8976.991271553212,5.93560935378786,9,4647.318126241562,172.3100671089904,2897171.246248075
9456.946259868899,0.7308156202701499,8,3986.2998370467676,151.60675881274605,2888713.8926178673
6521.065468713671,6.223432646172461,5,9904.111696523372,120.46424422027434,1996652.3832521448
7573.206591015138,9.811778367622946,4,5115.1182373349875,111.5010325119853,1352100.3968023085
9379.995049418365,1.9010764978372763,6,7860.9015939231895,94.62670544964308,2435772.5754351253
7657.909074507189,7.925951162883833,9,7477.801311048037,141.17084802810456,2490080.321047323
3220.312343314091,9.078987937796194,6,3696.649899819022,150.2313050611816,977554.9024422304
6610.306881334505,9.437015928202207,6,3911.9814416924105,123.12067886189448,1368294.5706697074
6853.720371062847,9.601356044054473,6,4250.276508424273,137.04308812170422,1592600.1484394786
5393.045370419088,5.214596387214719,5,5289.018226075033,123.621734884312,1381294.9877018481
7891.553884997783,9.773079079915037,3,3874.600525204214,156.92072687848415,1645486.3615692756
9474.93611815212,7.573102071344389,5,2157.2118619747826,188.1511049355876,2407903.5578546254
9404.54810325421,1.616714362369619,6,9035.144454457564,99.67043144563338,2620465.472902162
5606.714971233057,4.7690010646797,5,9724.878651047073,125.7690571883748,1902077.4874294535
2905.904366726042,7.18331175372004,6,4732.563096252543,96.90423247410337,553210.436237264
9878.729591698677,2.473403158190833,7,4708.055035403782,154.99325244893984,2904628.6919476464
8711.184691567472,6.406151835488874,8,2056.7345021949677,167.4644611386315,2416915.121614677
2997.301449626135,6.666004790466192,3,7442.005506642992,191.8295279116947,1492879.1747027677
9366.73506093898,1.6269974380856589,7,8603.51916598903,113.46463115131579,2778516.487307417
8959.170896497028,5.650853124527563,4,3172.8664028800254,194.0253447038516,2439651.7703361157
6150.704457008577,7.716269109786077,5,3277.3307949372056,87.59152061848097,833715.3611897123
6730.203485959434,4.988956645359419,4,8320.665999771503,152.36166360375057,2105198.3809450613
5192.021630961042,0.12103116776107425,9,6930.325986833157,86.8559263211996,1791889.7860340574
